user_id,day,meal_type,target_cal,food_1,food_2,food_3,chosen_food
SU002969,8,lunch,880.0,587,323,126,126
SU002969,8,dinner,660.0,259,149,389,259
SU002969,9,breakfast,660.0,399,268,193,268
SU002969,9,lunch,880.0,589,560,247,589
SU002969,9,dinner,660.0,453,279,149,453
SU002969,10,breakfast,660.0,349,66,348,349
SU002969,10,lunch,880.0,587,345,243,243
SU002969,10,dinner,660.0,259,279,453,259
SU002969,11,breakfast,660.0,572,106,4,106
SU002969,11,lunch,880.0,168,569,94,94
SU002969,11,dinner,660.0,149,279,453,453
SU002969,12,breakfast,660.0,270,1,162,162
SU002969,12,lunch,880.0,93,54,122,93
SU002969,12,dinner,660.0,279,149,453,453
SU002969,13,breakfast,660.0,177,67,349,67
SU002969,13,lunch,880.0,444,557,550,550
SU002969,13,dinner,660.0,279,259,149,259
SU002969,14,breakfast,660.0,202,67,66,66
SU002969,14,lunch,880.0,84,94,307,307
SU002969,14,dinner,660.0,149,279,259,259
SU002970,1,breakfast,660.0,136,52,66,136
SU002970,1,lunch,880.0,531,94,401,401
SU002970,1,dinner,660.0,259,453,149,453
SU002970,2,breakfast,660.0,348,67,177,348
SU002970,2,lunch,880.0,425,222,271,222
SU002970,2,dinner,660.0,389,279,149,279
SU002970,3,breakfast,660.0,139,172,330,139
SU002970,3,lunch,880.0,476,152,107,476
SU002970,3,dinner,660.0,259,389,149,259
SU002970,4,breakfast,660.0,576,49,574,574
SU002970,4,lunch,880.0,528,589,5,5
SU002970,4,dinner,660.0,259,389,453,259
SU002970,5,breakfast,660.0,202,571,91,202
SU002970,5,lunch,880.0,419,133,93,93
SU002970,5,dinner,660.0,149,453,279,453
SU002970,6,breakfast,660.0,51,398,204,51
SU002970,6,lunch,880.0,53,34,560,53
SU002970,6,dinner,660.0,259,279,389,389
SU002970,7,breakfast,660.0,572,193,155,193
SU002970,7,lunch,880.0,401,55,278,55
SU002970,7,dinner,660.0,259,149,389,259
SU002970,8,breakfast,660.0,400,3,49,400
SU002970,8,lunch,880.0,210,321,257,210
SU002970,8,dinner,660.0,389,149,279,279
SU002970,9,breakfast,660.0,574,330,245,245
SU002970,9,lunch,880.0,214,333,404,404
SU002970,9,dinner,660.0,259,389,279,279
SU002970,10,breakfast,660.0,400,67,266,67
SU002970,10,lunch,880.0,243,402,215,402
SU002970,10,dinner,660.0,149,259,453,453
SU002970,11,breakfast,660.0,90,576,330,576
SU002970,11,lunch,880.0,567,69,317,317
SU002970,11,dinner,660.0,453,149,259,259
SU002970,12,breakfast,660.0,348,155,52,52
SU002970,12,lunch,880.0,216,167,84,216
SU002970,12,dinner,660.0,453,149,389,453
SU002970,13,breakfast,660.0,139,578,575,575
SU002970,13,lunch,880.0,85,124,321,85
SU002970,13,dinner,660.0,279,149,453,453
SU002970,14,breakfast,660.0,3,50,83,50
SU002970,14,lunch,880.0,321,156,317,317
SU002970,14,dinner,660.0,453,389,279,279
SU002971,1,breakfast,660.0,52,268,52,52
SU002971,1,lunch,880.0,40,69,418,40
SU002971,1,dinner,660.0,149,389,453,453
SU002971,2,breakfast,660.0,177,137,139,177
SU002971,2,lunch,880.0,332,94,5,332
SU002971,2,dinner,660.0,453,149,389,453
SU002971,3,breakfast,660.0,577,52,298,298
SU002971,3,lunch,880.0,449,569,84,449
SU002971,3,dinner,660.0,149,259,389,259
SU002971,4,breakfast,660.0,366,233,266,233
SU002971,4,lunch,880.0,278,356,170,356
SU002971,4,dinner,660.0,389,149,279,279
SU002971,5,breakfast,660.0,163,50,90,50
SU002971,5,lunch,880.0,333,170,78,333
SU002971,5,dinner,660.0,259,453,279,259
SU002971,6,breakfast,660.0,91,571,104,104
SU002971,6,lunch,880.0,69,401,27,27
SU002971,6,dinner,660.0,149,279,453,453
SU002971,7,breakfast,660.0,577,66,226,226
SU002971,7,lunch,880.0,479,41,567,41
SU002971,7,dinner,660.0,279,389,259,389
SU002971,8,breakfast,660.0,106,268,244,268
SU002971,8,lunch,880.0,402,295,166,402
SU002971,8,dinner,660.0,453,259,279,453
SU002971,9,breakfast,660.0,162,65,106,106
SU002971,9,lunch,880.0,558,551,42,551
SU002971,9,dinner,660.0,259,453,149,453
SU002971,10,breakfast,660.0,348,24,205,24
SU002971,10,lunch,880.0,69,126,77,77
SU002971,10,dinner,660.0,259,279,453,259
SU002971,11,breakfast,660.0,67,51,400,400
SU002971,11,lunch,880.0,336,148,587,148
SU002971,11,dinner,660.0,389,453,279,279
SU002971,12,breakfast,660.0,204,368,193,193
SU002971,12,lunch,880.0,560,54,126,126
SU002971,12,dinner,660.0,149,259,453,453
SU002971,13,breakfast,660.0,368,139,269,139
SU002971,13,lunch,880.0,76,94,403,403
SU002971,13,dinner,660.0,149,453,259,259
SU002971,14,breakfast,660.0,96,438,266,96
SU002971,14,lunch,880.0,78,307,589,307
SU002971,14,dinner,660.0,453,389,259,453
SU002972,1,breakfast,660.0,571,203,574,203
SU002972,1,lunch,880.0,115,34,306,115
SU002972,1,dinner,660.0,259,453,149,453
SU002972,2,breakfast,660.0,349,1,319,349
SU002972,2,lunch,880.0,335,425,316,335
SU002972,2,dinner,660.0,279,389,259,389
SU002972,3,breakfast,660.0,4,95,96,4
SU002972,3,lunch,880.0,53,478,26,53
SU002972,3,dinner,660.0,149,389,453,453
SU002972,4,breakfast,660.0,438,67,266,67
SU002972,4,lunch,880.0,41,559,354,41
SU002972,4,dinner,660.0,259,149,279,259
SU002972,5,breakfast,660.0,50,136,204,136
SU002972,5,lunch,880.0,167,278,182,278
SU002972,5,dinner,660.0,389,453,279,279
SU002972,6,breakfast,660.0,300,368,91,300
SU002972,6,lunch,880.0,167,94,296,94
SU002972,6,dinner,660.0,279,453,149,453
SU002972,7,breakfast,660.0,297,90,226,297
SU002972,7,lunch,880.0,356,278,318,318
SU002972,7,dinner,660.0,389,279,149,279
SU002972,8,breakfast,660.0,52,91,91,91
SU002972,8,lunch,880.0,568,54,590,590
SU002972,8,dinner,660.0,389,453,259,453
SU002972,9,breakfast,660.0,137,11,104,11
SU002972,9,lunch,880.0,41,133,78,133
SU002972,9,dinner,660.0,149,453,389,453
SU002972,10,breakfast,660.0,4,11,104,4
SU002972,10,lunch,880.0,148,114,317,148
SU002972,10,dinner,660.0,149,389,259,259
SU002972,11,breakfast,660.0,50,164,351,351
SU002972,11,lunch,880.0,69,92,267,69
SU002972,11,dinner,660.0,259,149,279,259
SU002972,12,breakfast,660.0,96,572,226,96
SU002972,12,lunch,880.0,41,307,215,215
SU002972,12,dinner,660.0,259,149,453,453
SU002972,13,breakfast,660.0,67,367,105,105
SU002972,13,lunch,880.0,85,558,14,85
SU002972,13,dinner,660.0,453,149,389,453
SU002972,14,breakfast,660.0,439,268,177,439
SU002972,14,lunch,880.0,94,566,321,566
SU002972,14,dinner,660.0,389,149,279,279
SU002973,1,breakfast,780.0,50,577,571,571
SU002973,1,lunch,1040.0,444,556,305,444
SU002973,1,dinner,780.0,389,450,48,389
SU002973,2,breakfast,780.0,136,25,256,256
SU002973,2,lunch,1040.0,40,243,278,278
SU002973,2,dinner,780.0,383,357,493,493
SU002973,3,breakfast,780.0,162,573,106,573
SU002973,3,lunch,1040.0,40,444,553,553
SU002973,3,dinner,780.0,509,534,31,31
SU002973,4,breakfast,780.0,573,269,298,269
SU002973,4,lunch,1040.0,42,170,278,278
SU002973,4,dinner,780.0,262,487,45,262
SU002973,5,breakfast,780.0,83,202,105,105
SU002973,5,lunch,1040.0,288,69,477,69
SU002973,5,dinner,780.0,441,430,17,441
SU002973,6,breakfast,780.0,106,576,95,95
SU002973,6,lunch,1040.0,417,93,531,93
SU002973,6,dinner,780.0,150,199,292,150
SU002973,7,breakfast,780.0,298,52,269,269
SU002973,7,lunch,1040.0,444,323,401,444
SU002973,7,dinner,780.0,72,208,88,208
SU002973,8,breakfast,780.0,398,205,349,349
SU002973,8,lunch,1040.0,555,323,169,169
SU002973,8,dinner,780.0,118,383,112,118
SU002973,9,breakfast,780.0,203,50,51,50
SU002973,9,lunch,1040.0,426,78,556,78
SU002973,9,dinner,780.0,509,98,540,509
SU002973,10,breakfast,780.0,572,330,577,572
SU002973,10,lunch,1040.0,243,181,84,84
SU002973,10,dinner,780.0,585,521,173,173
SU002973,11,breakfast,780.0,4,297,245,4
SU002973,11,lunch,1040.0,553,210,444,553
SU002973,11,dinner,780.0,60,80,253,60
SU002973,12,breakfast,780.0,2,19,300,19
SU002973,12,lunch,1040.0,295,69,14,14
SU002973,12,dinner,780.0,359,538,290,359
SU002973,13,breakfast,780.0,571,351,398,571
SU002973,13,lunch,1040.0,321,559,34,34
SU002973,13,dinner,780.0,253,186,517,517
SU002973,14,breakfast,780.0,350,204,91,204
SU002973,14,lunch,1040.0,126,144,14,144
SU002973,14,dinner,780.0,230,337,132,132
SU002974,1,breakfast,780.0,349,49,2,49
SU002974,1,lunch,1040.0,115,85,307,85
SU002974,1,dinner,780.0,339,246,293,339
SU002974,2,breakfast,780.0,244,50,330,244
SU002974,2,lunch,1040.0,426,93,403,93
SU002974,2,dinner,780.0,187,73,493,493
SU002974,3,breakfast,780.0,90,268,66,268
SU002974,3,lunch,1040.0,114,558,221,114
SU002974,3,dinner,780.0,538,470,384,384
SU002974,4,breakfast,780.0,183,577,66,183
SU002974,4,lunch,1040.0,345,553,64,553
SU002974,4,dinner,780.0,383,441,59,441
SU002974,5,breakfast,780.0,299,245,397,397
SU002974,5,lunch,1040.0,55,69,559,69
SU002974,5,dinner,780.0,362,72,380,380
SU002974,6,breakfast,780.0,164,12,400,400
SU002974,6,lunch,1040.0,41,92,287,287
SU002974,6,dinner,780.0,507,443,506,507
SU002974,7,breakfast,780.0,19,25,49,49
SU002974,7,lunch,1040.0,424,133,122,133
SU002974,7,dinner,780.0,392,195,208,208
SU002974,8,breakfast,780.0,398,137,67,137
SU002974,8,lunch,1040.0,220,84,125,84
SU002974,8,dinner,780.0,290,80,463,463
SU002974,9,breakfast,780.0,11,268,244,244
SU002974,9,lunch,1040.0,405,568,334,334
SU002974,9,dinner,780.0,428,119,362,428
SU002974,10,breakfast,780.0,232,11,397,232
SU002974,10,lunch,1040.0,126,257,55,257
SU002974,10,dinner,780.0,197,87,515,87
SU002974,11,breakfast,780.0,298,193,24,24
SU002974,11,lunch,1040.0,267,418,93,267
SU002974,11,dinner,780.0,197,72,131,197
SU002974,12,breakfast,780.0,571,138,233,571
SU002974,12,lunch,1040.0,55,444,214,444
SU002974,12,dinner,780.0,191,99,308,191
SU002974,13,breakfast,780.0,578,576,350,350
SU002974,13,lunch,1040.0,152,345,92,152
SU002974,13,dinner,780.0,149,515,197,149
SU002974,14,breakfast,780.0,300,438,11,11
SU002974,14,lunch,1040.0,333,560,344,344
SU002974,14,dinner,780.0,259,16,111,259
SU002975,1,breakfast,540.0,67,398,25,398
SU002975,1,lunch,720.0,165,568,34,568
SU002975,1,dinner,540.0,194,279,140,140
SU002975,2,breakfast,540.0,105,51,204,51
SU002975,2,lunch,720.0,401,478,566,478
SU002975,2,dinner,540.0,389,463,428,428
SU002975,3,breakfast,540.0,163,438,95,438
SU002975,3,lunch,720.0,317,288,243,317
SU002975,3,dinner,540.0,118,513,463,513
SU002975,4,breakfast,540.0,256,368,226,368
SU002975,4,lunch,720.0,94,123,64,123
SU002975,4,dinner,540.0,173,279,428,173
SU002975,5,breakfast,540.0,577,106,367,577
SU002975,5,lunch,720.0,114,335,165,165
SU002975,5,dinner,540.0,140,16,212,140
SU002975,6,breakfast,540.0,368,138,399,368
SU002975,6,lunch,720.0,354,555,250,555
SU002975,6,dinner,540.0,194,513,463,513
SU002975,7,breakfast,540.0,91,12,24,12
SU002975,7,lunch,720.0,210,93,84,93
SU002975,7,dinner,540.0,493,140,118,140
SU002975,8,breakfast,540.0,351,172,50,351
SU002975,8,lunch,720.0,335,84,214,335
SU002975,8,dinner,540.0,173,372,118,173
SU002975,9,breakfast,540.0,573,50,90,90
SU002975,9,lunch,720.0,323,126,76,323
SU002975,9,dinner,540.0,173,372,140,140
SU002975,10,breakfast,540.0,349,51,577,577
SU002975,10,lunch,720.0,425,316,181,425
SU002975,10,dinner,540.0,372,493,413,372
SU002975,11,breakfast,540.0,65,67,256,65
SU002975,11,lunch,720.0,289,243,479,479
SU002975,11,dinner,540.0,389,118,173,173
SU002975,12,breakfast,540.0,66,348,299,299
SU002975,12,lunch,720.0,126,182,425,425
SU002975,12,dinner,540.0,118,194,493,118
SU002975,13,breakfast,540.0,24,577,104,577
SU002975,13,lunch,720.0,223,55,552,552
SU002975,13,dinner,540.0,279,413,140,140
SU002975,14,breakfast,540.0,397,367,91,91
SU002975,14,lunch,720.0,41,126,316,41
SU002975,14,dinner,540.0,37,513,194,513
SU002976,1,breakfast,660.0,320,95,90,90
SU002976,1,lunch,880.0,77,568,590,590
SU002976,1,dinner,660.0,389,279,453,279
SU002976,2,breakfast,660.0,244,163,162,163
SU002976,2,lunch,880.0,557,318,64,557
SU002976,2,dinner,660.0,259,389,149,259
SU002976,3,breakfast,660.0,571,1,177,571
SU002976,3,lunch,880.0,114,354,273,114
SU002976,3,dinner,660.0,279,453,389,389
SU002976,4,breakfast,660.0,49,104,573,573
SU002976,4,lunch,880.0,133,356,323,323
SU002976,4,dinner,660.0,279,389,453,389
SU002976,5,breakfast,660.0,330,399,67,399
SU002976,5,lunch,880.0,77,273,528,77
SU002976,5,dinner,660.0,259,453,149,453
SU002976,6,breakfast,660.0,49,172,51,172
SU002976,6,lunch,880.0,157,566,76,76
SU002976,6,dinner,660.0,279,453,149,453
SU002976,7,breakfast,660.0,155,349,66,349
SU002976,7,lunch,880.0,182,27,558,27
SU002976,7,dinner,660.0,453,389,259,453
SU002976,8,breakfast,660.0,203,67,105,105
SU002976,8,lunch,880.0,34,84,122,84
SU002976,8,dinner,660.0,279,389,149,389
SU002976,9,breakfast,660.0,299,244,50,50
SU002976,9,lunch,880.0,64,92,126,92
SU002976,9,dinner,660.0,149,259,453,453
SU002976,10,breakfast,660.0,49,65,232,49
SU002976,10,lunch,880.0,107,156,76,76
SU002976,10,dinner,660.0,389,149,453,453
SU002976,11,breakfast,660.0,137,138,155,155
SU002976,11,lunch,880.0,403,168,165,165
SU002976,11,dinner,660.0,279,259,389,389
SU002976,12,breakfast,660.0,137,348,269,348
SU002976,12,lunch,880.0,102,449,528,102
SU002976,12,dinner,660.0,149,279,453,453
SU002976,13,breakfast,660.0,275,1,90,1
SU002976,13,lunch,880.0,156,78,331,331
SU002976,13,dinner,660.0,259,149,279,259
SU002976,14,breakfast,660.0,51,571,205,205
SU002976,14,lunch,880.0,552,41,257,41
SU002976,14,dinner,660.0,453,279,259,453
SU002977,1,breakfast,660.0,438,578,269,438
SU002977,1,lunch,880.0,556,355,528,355
SU002977,1,dinner,660.0,453,149,259,259
SU002977,2,breakfast,660.0,266,49,51,49
SU002977,2,lunch,880.0,272,344,554,554
SU002977,2,dinner,660.0,279,453,389,389
SU002977,3,breakfast,660.0,203,233,275,233
SU002977,3,lunch,880.0,77,272,93,93
SU002977,3,dinner,660.0,279,389,149,389
SU002977,4,breakfast,660.0,52,139,137,52
SU002977,4,lunch,880.0,356,77,556,556
SU002977,4,dinner,660.0,259,453,389,259
SU002977,5,breakfast,660.0,575,319,50,319
SU002977,5,lunch,880.0,403,55,331,55
SU002977,5,dinner,660.0,453,149,259,259
SU002977,6,breakfast,660.0,67,578,400,400
SU002977,6,lunch,880.0,404,447,5,5
SU002977,6,dinner,660.0,453,149,259,259
SU002977,7,breakfast,660.0,233,83,65,65
SU002977,7,lunch,880.0,123,85,84,85
SU002977,7,dinner,660.0,149,279,389,389
SU002977,8,breakfast,660.0,399,67,25,25
SU002977,8,lunch,880.0,215,556,321,556
SU002977,8,dinner,660.0,389,279,259,279
SU002977,9,breakfast,660.0,106,367,163,367
SU002977,9,lunch,880.0,148,478,157,148
SU002977,9,dinner,660.0,259,149,453,453
SU002977,10,breakfast,660.0,193,300,177,193
SU002977,10,lunch,880.0,287,170,551,551
SU002977,10,dinner,660.0,453,389,279,279
SU002977,11,breakfast,660.0,226,439,366,366
SU002977,11,lunch,880.0,553,404,123,404
SU002977,11,dinner,660.0,279,389,259,389
SU002977,12,breakfast,660.0,256,398,83,83
SU002977,12,lunch,880.0,589,169,345,345
SU002977,12,dinner,660.0,389,149,259,259
SU002977,13,breakfast,660.0,52,183,205,183
SU002977,13,lunch,880.0,557,122,144,122
SU002977,13,dinner,660.0,149,389,453,453
SU002977,14,breakfast,660.0,65,397,105,397
SU002977,14,lunch,880.0,84,166,126,166
SU002977,14,dinner,660.0,279,259,149,259
SU002978,1,breakfast,660.0,439,233,319,233
SU002978,1,lunch,880.0,69,85,345,69
SU002978,1,dinner,660.0,149,453,279,453
SU002978,2,breakfast,660.0,2,95,96,2
SU002978,2,lunch,880.0,243,222,122,122
SU002978,2,dinner,660.0,453,149,259,259
SU002978,3,breakfast,660.0,83,330,578,578
SU002978,3,lunch,880.0,289,418,114,114
SU002978,3,dinner,660.0,149,389,279,279
SU002978,4,breakfast,660.0,202,50,96,202
SU002978,4,lunch,880.0,85,405,550,550
SU002978,4,dinner,660.0,389,279,453,279
SU002978,5,breakfast,660.0,90,438,398,398
SU002978,5,lunch,880.0,182,55,278,182
SU002978,5,dinner,660.0,453,149,279,453
SU002978,6,breakfast,660.0,571,83,162,83
SU002978,6,lunch,880.0,566,114,321,566
SU002978,6,dinner,660.0,279,259,389,389
SU002978,7,breakfast,660.0,91,83,104,104
SU002978,7,lunch,880.0,355,323,92,92
SU002978,7,dinner,660.0,453,149,389,453
SU002978,8,breakfast,660.0,95,266,349,266
SU002978,8,lunch,880.0,404,20,355,355
SU002978,8,dinner,660.0,279,149,389,389
SU002978,9,breakfast,660.0,52,573,193,193
SU002978,9,lunch,880.0,321,26,93,26
SU002978,9,dinner,660.0,453,149,259,259
SU002978,10,breakfast,660.0,298,575,51,51
SU002978,10,lunch,880.0,76,405,267,76
SU002978,10,dinner,660.0,259,389,453,259
SU002978,11,breakfast,660.0,1,399,574,574
SU002978,11,lunch,880.0,124,289,114,114
SU002978,11,dinner,660.0,453,279,389,389
SU002978,12,breakfast,660.0,49,164,571,49
SU002978,12,lunch,880.0,78,169,170,78
SU002978,12,dinner,660.0,453,259,149,259
SU002978,13,breakfast,660.0,578,183,268,183
SU002978,13,lunch,880.0,553,102,69,69
SU002978,13,dinner,660.0,149,389,279,279
SU002978,14,breakfast,660.0,368,90,572,572
SU002978,14,lunch,880.0,170,550,167,170
SU002978,14,dinner,660.0,149,453,389,453
SU002979,1,breakfast,780.0,83,572,51,83
SU002979,1,lunch,1040.0,559,152,181,181
SU002979,1,dinner,780.0,99,291,301,99
SU002979,2,breakfast,780.0,83,268,24,24
SU002979,2,lunch,1040.0,449,478,321,321
SU002979,2,dinner,780.0,260,326,191,191
SU002979,3,breakfast,780.0,95,203,2,95
SU002979,3,lunch,1040.0,152,157,55,157
SU002979,3,dinner,780.0,513,213,369,513
SU002979,4,breakfast,780.0,320,1,398,1
SU002979,4,lunch,1040.0,123,156,530,123
SU002979,4,dinner,780.0,173,29,304,173
SU002979,5,breakfast,780.0,52,183,275,52
SU002979,5,lunch,1040.0,151,318,531,151
SU002979,5,dinner,780.0,510,212,290,212
SU002979,6,breakfast,780.0,183,577,66,183
SU002979,6,lunch,1040.0,568,566,567,566
SU002979,6,dinner,780.0,246,521,538,246
SU002979,7,breakfast,780.0,183,50,162,183
SU002979,7,lunch,1040.0,126,247,147,247
SU002979,7,dinner,780.0,228,487,72,228
SU002979,8,breakfast,780.0,320,330,202,202
SU002979,8,lunch,1040.0,76,278,125,76
SU002979,8,dinner,780.0,118,160,533,118
SU002979,9,breakfast,780.0,50,95,65,95
SU002979,9,lunch,1040.0,222,345,331,331
SU002979,9,dinner,780.0,7,186,517,7
SU002979,10,breakfast,780.0,91,172,96,172
SU002979,10,lunch,1040.0,77,210,220,210
SU002979,10,dinner,780.0,73,457,259,259
SU002979,11,breakfast,780.0,66,205,572,205
SU002979,11,lunch,1040.0,54,124,123,54
SU002979,11,dinner,780.0,310,253,533,253
SU002979,12,breakfast,780.0,397,163,177,177
SU002979,12,lunch,1040.0,589,424,157,157
SU002979,12,dinner,780.0,503,521,279,279
SU002979,13,breakfast,780.0,177,25,349,177
SU002979,13,lunch,1040.0,133,344,42,344
SU002979,13,dinner,780.0,532,455,487,532
SU002979,14,breakfast,780.0,155,138,50,155
SU002979,14,lunch,1040.0,278,182,552,182
SU002979,14,dinner,780.0,533,324,391,391
SU002980,1,breakfast,660.0,65,320,398,320
SU002980,1,lunch,880.0,53,288,148,288
SU002980,1,dinner,660.0,149,453,389,453
SU002980,2,breakfast,660.0,137,106,398,106
SU002980,2,lunch,880.0,41,165,170,41
SU002980,2,dinner,660.0,453,389,279,279
SU002980,3,breakfast,660.0,105,232,572,105
SU002980,3,lunch,880.0,306,93,170,306
SU002980,3,dinner,660.0,389,149,259,259
SU002980,4,breakfast,660.0,24,193,4,193
SU002980,4,lunch,880.0,250,102,550,550
SU002980,4,dinner,660.0,453,389,149,453
SU002980,5,breakfast,660.0,90,136,52,136
SU002980,5,lunch,880.0,54,267,92,54
SU002980,5,dinner,660.0,149,279,389,389
SU002980,6,breakfast,660.0,202,298,65,65
SU002980,6,lunch,880.0,144,92,34,144
SU002980,6,dinner,660.0,389,453,259,453
SU002980,7,breakfast,660.0,397,138,106,397
SU002980,7,lunch,880.0,296,550,554,554
SU002980,7,dinner,660.0,453,259,279,453
SU002980,8,breakfast,660.0,4,138,193,193
SU002980,8,lunch,880.0,114,54,250,54
SU002980,8,dinner,660.0,453,279,259,453
SU002980,9,breakfast,660.0,162,65,268,65
SU002980,9,lunch,880.0,333,247,570,247
SU002980,9,dinner,660.0,279,453,259,453
SU002980,10,breakfast,660.0,266,368,177,266
SU002980,10,lunch,880.0,77,551,323,551
SU002980,10,dinner,660.0,453,279,389,389
SU002980,11,breakfast,660.0,50,19,67,19
SU002980,11,lunch,880.0,53,570,278,570
SU002980,11,dinner,660.0,259,389,279,279
SU002980,12,breakfast,660.0,397,12,96,96
SU002980,12,lunch,880.0,558,401,165,401
SU002980,12,dinner,660.0,453,149,279,453
SU002980,13,breakfast,660.0,575,95,83,83
SU002980,13,lunch,880.0,418,54,147,147
SU002980,13,dinner,660.0,149,259,453,453
SU002980,14,breakfast,660.0,50,233,138,233
SU002980,14,lunch,880.0,405,267,92,92
SU002980,14,dinner,660.0,389,279,149,279
SU002981,1,breakfast,540.0,226,266,90,226
SU002981,1,lunch,720.0,305,322,94,94
SU002981,1,dinner,540.0,118,212,372,372
SU002981,2,breakfast,540.0,155,270,25,270
SU002981,2,lunch,720.0,590,354,93,590
SU002981,2,dinner,540.0,140,212,37,140
SU002981,3,breakfast,540.0,163,270,155,270
SU002981,3,lunch,720.0,223,26,78,223
SU002981,3,dinner,540.0,513,16,428,16
SU002981,4,breakfast,540.0,136,96,2,96
SU002981,4,lunch,720.0,528,77,417,417
SU002981,4,dinner,540.0,372,389,140,140
SU002981,5,breakfast,540.0,204,350,83,350
SU002981,5,lunch,720.0,404,181,92,404
SU002981,5,dinner,540.0,37,493,279,37
SU002981,6,breakfast,540.0,245,51,232,245
SU002981,6,lunch,720.0,531,215,449,531
SU002981,6,dinner,540.0,212,389,16,16
SU002981,7,breakfast,540.0,368,350,162,368
SU002981,7,lunch,720.0,478,126,169,478
SU002981,7,dinner,540.0,413,173,493,173
SU002981,8,breakfast,540.0,95,233,19,233
SU002981,8,lunch,720.0,55,76,569,569
SU002981,8,dinner,540.0,194,140,513,140
SU002981,9,breakfast,540.0,244,269,204,269
SU002981,9,lunch,720.0,403,590,267,590
SU002981,9,dinner,540.0,212,428,118,428
SU002981,10,breakfast,540.0,438,177,398,438
SU002981,10,lunch,720.0,27,115,125,115
SU002981,10,dinner,540.0,428,118,372,428
SU002981,11,breakfast,540.0,574,67,24,574
SU002981,11,lunch,720.0,479,289,354,479
SU002981,11,dinner,540.0,16,389,212,16
SU002981,12,breakfast,540.0,3,65,226,3
SU002981,12,lunch,720.0,355,288,447,288
SU002981,12,dinner,540.0,493,513,173,173
SU002981,13,breakfast,540.0,244,574,275,574
SU002981,13,lunch,720.0,588,210,296,296
SU002981,13,dinner,540.0,372,463,413,372
SU002981,14,breakfast,540.0,399,52,11,399
SU002981,14,lunch,720.0,126,317,273,317
SU002981,14,dinner,540.0,493,463,279,493
SU002982,1,breakfast,660.0,138,19,90,19
SU002982,1,lunch,880.0,550,221,220,220
SU002982,1,dinner,660.0,453,259,149,259
SU002982,2,breakfast,660.0,49,205,203,205
SU002982,2,lunch,880.0,477,93,157,93
SU002982,2,dinner,660.0,453,259,149,259
SU002982,3,breakfast,660.0,367,268,202,367
SU002982,3,lunch,880.0,556,402,210,556
SU002982,3,dinner,660.0,259,453,149,453
SU002982,4,breakfast,660.0,95,320,67,67
SU002982,4,lunch,880.0,405,332,42,42
SU002982,4,dinner,660.0,453,149,389,453
SU002982,5,breakfast,660.0,163,330,268,268
SU002982,5,lunch,880.0,554,243,169,243
SU002982,5,dinner,660.0,149,279,453,453
SU002982,6,breakfast,660.0,104,52,319,319
SU002982,6,lunch,880.0,69,316,115,316
SU002982,6,dinner,660.0,453,389,259,453
SU002982,7,breakfast,660.0,438,233,439,233
SU002982,7,lunch,880.0,447,126,589,126
SU002982,7,dinner,660.0,149,453,279,453
SU002982,8,breakfast,660.0,90,226,49,90
SU002982,8,lunch,880.0,167,69,114,114
SU002982,8,dinner,660.0,453,389,259,453
SU002982,9,breakfast,660.0,245,204,572,572
SU002982,9,lunch,880.0,587,84,147,587
SU002982,9,dinner,660.0,259,279,389,389
SU002982,10,breakfast,660.0,104,162,24,104
SU002982,10,lunch,880.0,424,41,94,94
SU002982,10,dinner,660.0,259,279,389,389
SU002982,11,breakfast,660.0,155,269,50,155
SU002982,11,lunch,880.0,216,307,78,307
SU002982,11,dinner,660.0,389,453,149,453
SU002982,12,breakfast,660.0,50,397,90,50
SU002982,12,lunch,880.0,93,55,424,93
SU002982,12,dinner,660.0,149,259,389,259
SU002982,13,breakfast,660.0,368,155,2,2
SU002982,13,lunch,880.0,449,402,40,402
SU002982,13,dinner,660.0,453,279,389,389
SU002982,14,breakfast,660.0,91,232,91,91
SU002982,14,lunch,880.0,566,552,425,425
SU002982,14,dinner,660.0,389,279,453,279
SU002983,1,breakfast,660.0,177,2,66,66
SU002983,1,lunch,880.0,78,566,587,587
SU002983,1,dinner,660.0,279,149,259,259
SU002983,2,breakfast,660.0,320,349,398,320
SU002983,2,lunch,880.0,567,332,288,288
SU002983,2,dinner,660.0,149,453,279,453
SU002983,3,breakfast,660.0,575,25,24,25
SU002983,3,lunch,880.0,215,403,151,403
SU002983,3,dinner,660.0,259,389,453,259
SU002983,4,breakfast,660.0,91,32,399,399
SU002983,4,lunch,880.0,288,552,334,288
SU002983,4,dinner,660.0,389,453,279,279
SU002983,5,breakfast,660.0,268,297,350,297
SU002983,5,lunch,880.0,84,356,555,555
SU002983,5,dinner,660.0,149,259,279,259
SU002983,6,breakfast,660.0,571,300,245,300
SU002983,6,lunch,880.0,528,42,588,42
SU002983,6,dinner,660.0,389,279,149,279
SU002983,7,breakfast,660.0,96,266,95,266
SU002983,7,lunch,880.0,122,126,570,122
SU002983,7,dinner,660.0,149,389,259,259
SU002983,8,breakfast,660.0,351,25,232,25
SU002983,8,lunch,880.0,287,115,26,26
SU002983,8,dinner,660.0,389,279,453,279
SU002983,9,breakfast,660.0,232,32,275,32
SU002983,9,lunch,880.0,34,214,479,214
SU002983,9,dinner,660.0,453,149,279,453
SU002983,10,breakfast,660.0,299,139,49,139
SU002983,10,lunch,880.0,92,318,54,92
SU002983,10,dinner,660.0,259,389,149,259
